Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naïve,,,,Corrected,,,,Naïve,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.237432914,-0.256249591,-0.235546879,-0.24913777,-0.183230892,-0.202393047,-0.203306355,-0.41537573,-0.246344195,-0.2656566,-0.228465246,-0.230715609,-0.278001218,-0.189778419,-0.195653081,-0.230169487
-0.286064887,-0.256799753,-0.260256341,-0.17785419,-0.173109821,-0.204926064,-0.207744456,-0.426157631,-0.269467753,-0.261788208,-0.266678411,-0.212791226,-0.257187277,-0.202688911,-0.200014564,-0.248500268
-0.273751082,-0.241102568,-0.267328714,-0.220817254,-0.157337748,-0.210949262,-0.190542723,-0.441221016,-0.264926551,-0.251555564,-0.268678269,-0.238007544,-0.257120413,-0.209898161,-0.217043881,-0.245334691
-0.215027487,-0.238025247,-0.253119586,-0.293158223,-0.121647397,-0.176119093,-0.191083731,-0.522511117,-0.222630945,-0.254945296,-0.249736478,-0.27706646,-0.262964612,-0.186161255,-0.204289204,-0.247149798
-0.27028762,-0.26299556,-0.258647069,-0.196391757,-0.216603979,-0.196767487,-0.215193079,-0.388101682,-0.248820205,-0.262058546,-0.265689364,-0.239867625,-0.300966458,-0.206970334,-0.203958266,-0.219728812
-0.242993212,-0.246600093,-0.251923608,-0.259020007,-0.141456098,-0.176185411,-0.197154828,-0.47193389,-0.244551443,-0.239473735,-0.26188518,-0.256482094,-0.271861874,-0.216265325,-0.195231512,-0.21871366
-0.269034071,-0.246931515,-0.271566632,-0.198245749,-0.141423202,-0.203084267,-0.195491312,-0.488329959,-0.249423057,-0.266649633,-0.251019713,-0.234936607,-0.245020055,-0.203942999,-0.19307916,-0.280741557
-0.231540257,-0.268660948,-0.226385572,-0.276570014,-0.162714399,-0.185266235,-0.199105458,-0.461711211,-0.235488597,-0.259690482,-0.25536981,-0.268351778,-0.276236734,-0.183026332,-0.205807398,-0.229071978
-0.235372739,-0.237893115,-0.241484686,-0.30420455,-0.173858882,-0.203552202,-0.20010961,-0.429749058,-0.256918816,-0.253237722,-0.250052119,-0.262487118,-0.26556978,-0.191045554,-0.203716211,-0.242278787
-0.270558933,-0.256620064,-0.258605532,-0.204707607,-0.159127819,-0.199387447,-0.202604602,-0.447938814,-0.255432558,-0.272157777,-0.254564746,-0.235904688,-0.258552943,-0.198020136,-0.195107809,-0.248709115
-0.242443848,-0.256060668,-0.252675187,-0.26232689,-0.177286017,-0.198895854,-0.208313771,-0.456738979,-0.235148266,-0.259694065,-0.249878201,-0.27961014,-0.270328505,-0.220111813,-0.202692252,-0.270547353
-0.250298743,-0.248396272,-0.249393805,-0.247682126,-0.162315245,-0.188948282,-0.208093339,-0.458131397,-0.252072515,-0.250162668,-0.262494893,-0.243462625,-0.270383481,-0.193564864,-0.197833563,-0.244940229
-0.258702772,-0.262795229,-0.256115697,-0.23936132,-0.173101375,-0.208405035,-0.198610524,-0.454995455,-0.23893283,-0.270157642,-0.26634251,-0.279907758,-0.264656201,-0.202778524,-0.189326766,-0.268146238
-0.261759981,-0.267577849,-0.244666357,-0.213711261,-0.191951637,-0.193391961,-0.219272399,-0.421784508,-0.250028571,-0.257738143,-0.250314609,-0.237190025,-0.275615739,-0.210396215,-0.18583611,-0.249974471
-0.238064284,-0.252271971,-0.250954558,-0.249884564,-0.150168546,-0.199948915,-0.194785014,-0.484564059,-0.241590146,-0.260831765,-0.250143327,-0.253675711,-0.259587174,-0.20558012,-0.211344309,-0.264690824
-0.228371345,-0.25305302,-0.248417972,-0.271152462,-0.197257631,-0.203102684,-0.211897675,-0.383104073,-0.227400709,-0.256872902,-0.263093323,-0.272960372,-0.275930477,-0.18329756,-0.201117171,-0.218987065
-0.241812335,-0.265036233,-0.234826991,-0.271846186,-0.171750607,-0.203548994,-0.212344133,-0.42611347,-0.229259844,-0.240019503,-0.236172756,-0.260544007,-0.26268435,-0.185446312,-0.209889704,-0.25034154
-0.243084646,-0.246218169,-0.26335495,-0.242867291,-0.169995447,-0.206151929,-0.195986416,-0.463966297,-0.233498388,-0.235344725,-0.241903154,-0.260418936,-0.267617844,-0.219605563,-0.186374489,-0.269206453
-0.240555476,-0.248820806,-0.242348797,-0.284088656,-0.173024641,-0.205982304,-0.214065511,-0.409387874,-0.249906315,-0.262463898,-0.250561823,-0.265218962,-0.252838054,-0.205172555,-0.205674897,-0.245476781
-0.224144864,-0.251614306,-0.251954574,-0.253018505,-0.148701079,-0.195062787,-0.193914263,-0.500734303,-0.220498688,-0.257052277,-0.255189026,-0.260078928,-0.262639869,-0.194678021,-0.217958023,-0.271833743
-0.255514024,-0.262705733,-0.267686723,-0.200426063,-0.147624329,-0.198145769,-0.201396367,-0.488038595,-0.225647497,-0.231456427,-0.258011687,-0.262592686,-0.248055835,-0.205346047,-0.199651365,-0.287379516
-0.252013049,-0.260168447,-0.24909632,-0.223786798,-0.154920871,-0.194444046,-0.190720184,-0.46566524,-0.242022835,-0.268327972,-0.246819339,-0.243766139,-0.269960064,-0.189498948,-0.214542568,-0.235176865
-0.228585253,-0.25561684,-0.233866556,-0.283900146,-0.166407892,-0.193710327,-0.208615205,-0.450290642,-0.240041468,-0.25126819,-0.250672073,-0.262656952,-0.26193591,-0.205180887,-0.21148992,-0.260850947
-0.22877385,-0.243221229,-0.253536698,-0.289481873,-0.18832479,-0.194802337,-0.21302213,-0.461432533,-0.231921134,-0.255145147,-0.24650003,-0.283160458,-0.281049773,-0.201929883,-0.192037998,-0.277653486
-0.243055146,-0.261664854,-0.256895961,-0.228038022,-0.202358638,-0.192893602,-0.213655047,-0.426061454,-0.223944155,-0.274493045,-0.248437413,-0.264794452,-0.292083315,-0.201368185,-0.211751172,-0.240145768
-0.237544745,-0.254864371,-0.25389609,-0.22821068,-0.220203553,-0.19637968,-0.21141911,-0.417532476,-0.227416465,-0.243438599,-0.239744008,-0.250991676,-0.311457925,-0.195338425,-0.19790363,-0.230871465
-0.262405675,-0.237403207,-0.270445719,-0.225359365,-0.175456615,-0.217679784,-0.192242031,-0.410407609,-0.255022642,-0.255002685,-0.269240089,-0.23942311,-0.260404558,-0.210771217,-0.204458316,-0.237277014
-0.258109207,-0.241464346,-0.268870833,-0.234795975,-0.181296024,-0.207265817,-0.208390111,-0.401079006,-0.248919158,-0.246197413,-0.245845782,-0.254702403,-0.268001843,-0.218476421,-0.204197337,-0.228366918
-0.316804798,-0.266333317,-0.260921309,-0.173789708,-0.202061626,-0.210309352,-0.211934674,-0.409725984,-0.289027861,-0.245277333,-0.253018969,-0.228439886,-0.278450709,-0.197445233,-0.203811033,-0.256000156
-0.243464573,-0.243223767,-0.240208844,-0.261833363,-0.196737809,-0.197257902,-0.219959186,-0.389125986,-0.260510227,-0.241042664,-0.249639282,-0.229366576,-0.277761814,-0.216618402,-0.193966553,-0.22304135
-0.246617214,-0.253370146,-0.238302178,-0.235551804,-0.127101563,-0.180422864,-0.194433189,-0.524901352,-0.254994431,-0.253047335,-0.238740897,-0.218441142,-0.253170889,-0.195800438,-0.201438374,-0.268071717
-0.251898032,-0.261994028,-0.225748529,-0.281610378,-0.149976307,-0.194959096,-0.197737206,-0.463598795,-0.264050969,-0.265186508,-0.248151691,-0.257935709,-0.260328481,-0.19703703,-0.189186478,-0.24279447
-0.253796778,-0.246182579,-0.243545653,-0.263416572,-0.144554872,-0.200232688,-0.190159026,-0.476763121,-0.263712744,-0.230952447,-0.24281675,-0.243616561,-0.251046829,-0.205387202,-0.19306657,-0.261022156
-0.252725665,-0.263834266,-0.245924825,-0.240853325,-0.138393426,-0.189357944,-0.186147358,-0.516737433,-0.242465481,-0.238241034,-0.227993641,-0.25899522,-0.266016797,-0.191817023,-0.19271536,-0.261700402
-0.266562084,-0.26232165,-0.258935484,-0.208261207,-0.15805611,-0.200233772,-0.205423242,-0.430862612,-0.244888264,-0.267532856,-0.25397229,-0.250849132,-0.251878624,-0.203159943,-0.193762311,-0.245562471
-0.21563772,-0.250039335,-0.242815009,-0.291806518,-0.177490288,-0.217745693,-0.204323085,-0.40450057,-0.217164304,-0.272164329,-0.237257999,-0.285619797,-0.254646735,-0.197509752,-0.200875684,-0.244628648
-0.246947603,-0.245191726,-0.236754948,-0.268261073,-0.160834375,-0.203885878,-0.193708448,-0.465106494,-0.263522117,-0.24811132,-0.230758236,-0.233932129,-0.262831175,-0.195689874,-0.21371604,-0.256925212
-0.249762229,-0.247367614,-0.253046068,-0.231865529,-0.140792738,-0.195711106,-0.209347767,-0.466075318,-0.249256983,-0.250129877,-0.262289923,-0.232857834,-0.232187777,-0.187771156,-0.199560104,-0.276143705
-0.245816883,-0.254613706,-0.23772886,-0.268730965,-0.198555128,-0.202083112,-0.193154197,-0.436770361,-0.252925241,-0.26198326,-0.242717699,-0.25468901,-0.29632442,-0.187348922,-0.202301688,-0.231241596
-0.23874526,-0.248642308,-0.256769222,-0.269266986,-0.160163938,-0.212263566,-0.184452207,-0.483919192,-0.233045441,-0.252769645,-0.247743832,-0.28052811,-0.265863009,-0.210401437,-0.205191001,-0.274986584
-0.234241718,-0.241905667,-0.221399741,-0.275054756,-0.170943098,-0.197440423,-0.209574683,-0.462446847,-0.27207362,-0.25212499,-0.235275924,-0.201962383,-0.257242396,-0.205931966,-0.192986477,-0.289888134
-0.273372384,-0.245757239,-0.250636629,-0.241822875,-0.1864586,-0.197101182,-0.21600885,-0.433377365,-0.277486405,-0.240090788,-0.250645989,-0.233953688,-0.268929921,-0.193517464,-0.191699388,-0.26426918
-0.278739639,-0.277853091,-0.254680238,-0.1739715,-0.166030693,-0.191512872,-0.198884962,-0.455253001,-0.247146555,-0.235393068,-0.252172704,-0.238201358,-0.278692942,-0.198301784,-0.2096768,-0.241039005
-0.255803206,-0.245663171,-0.243652046,-0.252277822,-0.161854795,-0.198973934,-0.197792384,-0.469249067,-0.266464532,-0.248931116,-0.253887458,-0.23092513,-0.269220352,-0.199972634,-0.187928259,-0.251800532
-0.260155238,-0.272119248,-0.247864539,-0.218408614,-0.159511672,-0.190471236,-0.200347947,-0.469425171,-0.239584975,-0.248306345,-0.239481893,-0.260359258,-0.264475632,-0.205602171,-0.210593614,-0.25496413
-0.230098138,-0.251164996,-0.24106094,-0.27970286,-0.145130486,-0.190580185,-0.192484683,-0.512140127,-0.237356453,-0.248781911,-0.248390466,-0.265419586,-0.262742581,-0.202253553,-0.197239134,-0.278011121
-0.215977273,-0.250104228,-0.232849881,-0.294724946,-0.206617173,-0.195136857,-0.205949487,-0.445447453,-0.232569433,-0.256714437,-0.248807848,-0.259859847,-0.298160809,-0.18636832,-0.201965961,-0.245226857
-0.23239009,-0.236283514,-0.247128545,-0.294405098,-0.166577978,-0.205844737,-0.219052766,-0.402358711,-0.249152553,-0.245648664,-0.254026122,-0.260636148,-0.243895613,-0.203088969,-0.212216997,-0.251828075
-0.249188576,-0.247586751,-0.250656406,-0.257707721,-0.207086472,-0.210626629,-0.199809983,-0.418965823,-0.250807417,-0.248957621,-0.253129137,-0.254628007,-0.295371637,-0.196964529,-0.202322863,-0.235228173
-0.233602983,-0.231087665,-0.250426723,-0.287883685,-0.180734082,-0.211751887,-0.199286763,-0.413775759,-0.25154663,-0.239617147,-0.241858877,-0.251465765,-0.266772487,-0.189687019,-0.209321841,-0.235050502
-0.25333752,-0.256607773,-0.249552555,-0.242781888,-0.158874937,-0.195798744,-0.208263826,-0.46510705,-0.245251719,-0.236819471,-0.234815177,-0.25772651,-0.256530047,-0.202642436,-0.198711074,-0.270579425
-0.290583229,-0.264909416,-0.245640914,-0.2214316,-0.14136966,-0.180884517,-0.20727853,-0.496090383,-0.279713085,-0.239339022,-0.257101905,-0.243449138,-0.256260253,-0.207140477,-0.209675273,-0.278271838
-0.224454899,-0.233016999,-0.259650524,-0.314378787,-0.16991957,-0.203113506,-0.201071168,-0.445936238,-0.23113224,-0.223189533,-0.259994734,-0.301035394,-0.26960214,-0.214407261,-0.207303454,-0.248165813
-0.23946268,-0.244984587,-0.24999164,-0.257904288,-0.171554951,-0.20280239,-0.194630416,-0.441593154,-0.245573243,-0.265644179,-0.250218294,-0.245827842,-0.270580782,-0.19275024,-0.198354744,-0.239164822
-0.266540091,-0.265552725,-0.239546472,-0.236226311,-0.151393212,-0.214565487,-0.187078972,-0.457658983,-0.260423795,-0.276901665,-0.24463675,-0.248244455,-0.250987926,-0.202859258,-0.196664977,-0.252850317
-0.282518391,-0.270205435,-0.251716987,-0.176103626,-0.175046621,-0.204442011,-0.204270663,-0.410398228,-0.260341334,-0.247154166,-0.245611924,-0.222867269,-0.269352612,-0.208710253,-0.202594836,-0.230155503
-0.26113677,-0.252232927,-0.246455479,-0.248123794,-0.167421741,-0.192484598,-0.200871175,-0.455956832,-0.260471852,-0.269196017,-0.249840898,-0.246863461,-0.271518588,-0.20363201,-0.204815117,-0.247427145
-0.254255699,-0.25455542,-0.24331001,-0.239778925,-0.186247947,-0.209302696,-0.197178994,-0.460670846,-0.256541194,-0.255916418,-0.251565801,-0.235607716,-0.283300834,-0.18739294,-0.203216509,-0.269276214
-0.202318399,-0.249395934,-0.24153152,-0.29564713,-0.150344432,-0.206905557,-0.178930901,-0.462700272,-0.21381516,-0.257436491,-0.233509008,-0.279577868,-0.265569209,-0.197452518,-0.204777708,-0.233893362
-0.22889552,-0.249770292,-0.255105995,-0.247449563,-0.178297751,-0.215446786,-0.206916571,-0.445446471,-0.223734197,-0.25172604,-0.242117103,-0.25681499,-0.257442945,-0.20455691,-0.213467775,-0.290482602
-0.273985744,-0.269229209,-0.253203673,-0.190167864,-0.173857839,-0.206156921,-0.194561862,-0.452446175,-0.25190543,-0.258298338,-0.257350483,-0.234937604,-0.278953459,-0.202052581,-0.214235899,-0.254500833
-0.226689751,-0.233067773,-0.240650688,-0.296628556,-0.161284179,-0.191444719,-0.204395553,-0.451040875,-0.25357026,-0.24814113,-0.250917363,-0.243646448,-0.26909092,-0.198177412,-0.224710313,-0.241863858
-0.227815316,-0.220804828,-0.254411759,-0.263587036,-0.151470899,-0.189944988,-0.20113012,-0.483008905,-0.253864729,-0.245685655,-0.234744801,-0.213085303,-0.264136007,-0.192567908,-0.202510633,-0.261721258
-0.250444342,-0.244146592,-0.247712153,-0.271457115,-0.175565839,-0.193604466,-0.206451533,-0.451295457,-0.259058367,-0.255471092,-0.249541893,-0.254870662,-0.279711632,-0.199207403,-0.195057304,-0.243221696
-0.226424072,-0.236709511,-0.249136387,-0.276220855,-0.154943539,-0.200736095,-0.189645521,-0.4658224,-0.240526784,-0.252917285,-0.24256785,-0.248365453,-0.25522396,-0.190877581,-0.199036783,-0.257702763
-0.244891511,-0.26198931,-0.242964266,-0.256652406,-0.186258621,-0.216693629,-0.186606116,-0.436906235,-0.239630479,-0.256629854,-0.236198608,-0.266797504,-0.287511027,-0.203141074,-0.202496278,-0.240702533
-0.234296596,-0.246878256,-0.235431482,-0.281719114,-0.190711231,-0.203363225,-0.208734686,-0.405911466,-0.248523662,-0.258349592,-0.243076477,-0.246503047,-0.280293463,-0.206824288,-0.206618866,-0.229615797
-0.254055451,-0.256901418,-0.241617742,-0.254908692,-0.172552756,-0.194509287,-0.20157731,-0.446171165,-0.256149824,-0.253898399,-0.263631207,-0.251650021,-0.276888001,-0.202696928,-0.20000999,-0.237072662
-0.258592642,-0.253423163,-0.251375135,-0.222319434,-0.17440237,-0.202951301,-0.206589101,-0.440573097,-0.254120473,-0.248053847,-0.249503915,-0.23169263,-0.265093577,-0.199855299,-0.209171529,-0.255877997
-0.284371573,-0.28934076,-0.24075594,-0.187636517,-0.145220996,-0.183348398,-0.195998684,-0.490193234,-0.253534333,-0.271984229,-0.252698532,-0.248963583,-0.27097882,-0.200644285,-0.212683076,-0.248792109
-0.26240972,-0.258536197,-0.256917564,-0.213437756,-0.197866731,-0.204731317,-0.2132218,-0.395323283,-0.247570397,-0.22914898,-0.237165016,-0.241987091,-0.276711881,-0.203322885,-0.203752209,-0.233962634
-0.279351435,-0.266953807,-0.256655503,-0.214753664,-0.167795622,-0.194457246,-0.19937643,-0.452444216,-0.25559878,-0.259850763,-0.249419009,-0.261682497,-0.286694212,-0.209407281,-0.198292354,-0.233262407
-0.215231327,-0.236357151,-0.23972945,-0.280340746,-0.173005191,-0.208384036,-0.182575217,-0.469247889,-0.238703504,-0.235127483,-0.244574054,-0.232994868,-0.290525783,-0.206763521,-0.197602118,-0.239168418
-0.249789384,-0.241736864,-0.261593899,-0.230116383,-0.192677644,-0.21316936,-0.201276451,-0.37542052,-0.246834367,-0.236505227,-0.249438979,-0.235515157,-0.280645929,-0.190540144,-0.209549529,-0.201882365
-0.258470974,-0.254580589,-0.261183162,-0.243967324,-0.172358613,-0.209064677,-0.185272988,-0.456075506,-0.243497269,-0.239274221,-0.261291797,-0.27472068,-0.281501181,-0.21393262,-0.18391175,-0.238266204
-0.237518156,-0.252849467,-0.241914353,-0.269292774,-0.164525717,-0.191213101,-0.19268784,-0.476535799,-0.242657974,-0.255346461,-0.253404748,-0.259000483,-0.281343739,-0.197820637,-0.19643207,-0.247097788
-0.24425352,-0.251616626,-0.256046733,-0.239857453,-0.17223909,-0.19723798,-0.211163557,-0.460239959,-0.236594398,-0.242078979,-0.251738061,-0.255732535,-0.267268318,-0.190720318,-0.195934633,-0.271620496
-0.242406108,-0.256157887,-0.247689344,-0.266180356,-0.162756626,-0.200579591,-0.206554859,-0.458477994,-0.237032499,-0.237188139,-0.260243628,-0.274953895,-0.260186662,-0.203537882,-0.194311529,-0.264972007
-0.233133227,-0.246304314,-0.226027238,-0.301938989,-0.182119258,-0.205090173,-0.206722876,-0.428809707,-0.262017376,-0.253529507,-0.25632773,-0.245985865,-0.269627205,-0.191934795,-0.200377569,-0.254492522
-0.246414942,-0.257613799,-0.232228187,-0.276128617,-0.155197273,-0.205721093,-0.196653116,-0.440336794,-0.257270348,-0.238875741,-0.244263016,-0.255196824,-0.252237233,-0.21819015,-0.203260173,-0.247799144
-0.234362947,-0.242758843,-0.240717904,-0.286096445,-0.162780749,-0.206295588,-0.195218911,-0.434356612,-0.250784652,-0.249113714,-0.239204806,-0.252971022,-0.268020395,-0.195184281,-0.220479759,-0.239091434
-0.272013093,-0.261269929,-0.256432982,-0.190556703,-0.180675614,-0.220187063,-0.201446908,-0.408172527,-0.253588959,-0.258708731,-0.247801625,-0.22639277,-0.251698191,-0.193581582,-0.191372359,-0.252315201
-0.250503862,-0.249835149,-0.253778722,-0.245128743,-0.140399548,-0.194434006,-0.194606401,-0.475712334,-0.246721482,-0.263538007,-0.260007573,-0.253216254,-0.260365568,-0.182687297,-0.197674957,-0.241793534
-0.248862357,-0.259502822,-0.247231657,-0.249470719,-0.161093013,-0.185320121,-0.215830631,-0.460817023,-0.24242439,-0.254231452,-0.26006599,-0.263033057,-0.264462808,-0.189224011,-0.192635791,-0.257278296
-0.248428039,-0.252109148,-0.248507851,-0.237679088,-0.139466969,-0.18462429,-0.192212039,-0.485371918,-0.247950457,-0.2596232,-0.245247572,-0.238912529,-0.262592808,-0.194770799,-0.179602782,-0.241545497
-0.256520986,-0.236953911,-0.244974821,-0.27699545,-0.191049707,-0.209837071,-0.218896019,-0.397314773,-0.277493131,-0.266065954,-0.268010261,-0.23794834,-0.262096105,-0.19101161,-0.203590215,-0.254455474
-0.22460613,-0.247119619,-0.251957752,-0.275688518,-0.141859971,-0.193780112,-0.193622068,-0.48289219,-0.225760529,-0.230177624,-0.250564284,-0.273429277,-0.258566418,-0.197809264,-0.198422989,-0.259297645
-0.255586254,-0.236303135,-0.260780888,-0.232097413,-0.155607355,-0.195040633,-0.192581566,-0.452960041,-0.259630792,-0.241042667,-0.247670028,-0.224793963,-0.265048141,-0.192799292,-0.209546585,-0.233098526
-0.266546366,-0.272347496,-0.246040757,-0.216460018,-0.179117016,-0.203601611,-0.191888366,-0.45381632,-0.248553517,-0.258885225,-0.25703065,-0.253474997,-0.284850942,-0.206717469,-0.191988378,-0.245040295
-0.213971469,-0.250819543,-0.239149644,-0.312740104,-0.189613936,-0.214769346,-0.193597268,-0.423700853,-0.222964251,-0.247757659,-0.226381666,-0.294157122,-0.278349621,-0.185211136,-0.211683543,-0.235764671
-0.28616487,-0.26621314,-0.255992552,-0.210382477,-0.150210166,-0.196872043,-0.190013249,-0.462985956,-0.264294469,-0.246261933,-0.232192137,-0.253301529,-0.26916342,-0.201461908,-0.197956487,-0.235427741
-0.249421934,-0.25126128,-0.263455849,-0.231179114,-0.211205829,-0.209879706,-0.198278056,-0.409304108,-0.234909206,-0.248764529,-0.255608345,-0.260166665,-0.302096595,-0.197324382,-0.19468186,-0.226560015
-0.264199065,-0.264739917,-0.258311221,-0.204701093,-0.16843199,-0.208281672,-0.215328577,-0.407573739,-0.241174307,-0.270228675,-0.258820882,-0.250258487,-0.243113044,-0.208415685,-0.218595149,-0.25989773
-0.231902739,-0.244912364,-0.23127837,-0.293839571,-0.119719496,-0.195648349,-0.184205827,-0.488253596,-0.255299892,-0.234743672,-0.268474802,-0.246680752,-0.238641405,-0.197749514,-0.187095766,-0.255525158
-0.26955871,-0.249033497,-0.267925152,-0.193832606,-0.153307827,-0.203574299,-0.208473084,-0.433325687,-0.252321577,-0.252143864,-0.259638205,-0.227972502,-0.246829137,-0.202643244,-0.201856153,-0.249721196
-0.275506648,-0.252955871,-0.265031276,-0.220549227,-0.170638154,-0.208320814,-0.192043268,-0.426702354,-0.257563663,-0.252711951,-0.242697457,-0.256048684,-0.272554116,-0.214963444,-0.195320993,-0.226722203
-0.229605409,-0.258599704,-0.216979394,-0.252018632,-0.207250755,-0.211905513,-0.21188517,-0.355051716,-0.254084001,-0.239445515,-0.234182004,-0.204739875,-0.282135465,-0.197792984,-0.203609882,-0.20767177
-0.274123548,-0.263518594,-0.260840913,-0.187433975,-0.175909023,-0.208476365,-0.206239347,-0.417499459,-0.249133987,-0.265603865,-0.244766849,-0.237341149,-0.26359497,-0.203588217,-0.204033109,-0.243322366
-0.237674113,-0.258144891,-0.228081983,-0.271616869,-0.164621404,-0.209289595,-0.210299341,-0.439336129,-0.250285115,-0.242610465,-0.240993899,-0.245656048,-0.244101088,-0.201390616,-0.197793085,-0.274146627
-0.245241981,-0.240606632,-0.260135208,-0.231900695,-0.130953684,-0.212586903,-0.191953603,-0.48116811,-0.244014857,-0.250278717,-0.248775619,-0.233524538,-0.23145247,-0.204805322,-0.192577444,-0.282983612
-0.227380499,-0.243288809,-0.241071193,-0.295459345,-0.160442088,-0.200222644,-0.191140422,-0.45894484,-0.243190011,-0.258871338,-0.247401063,-0.263834467,-0.265367171,-0.205271181,-0.188268958,-0.252061383
-0.234277919,-0.245985082,-0.248802527,-0.282911926,-0.149269182,-0.19473191,-0.195714585,-0.477100279,-0.238801188,-0.241769046,-0.240106106,-0.272575568,-0.262468452,-0.216419483,-0.198904462,-0.252457489
-0.245822512,-0.247970847,-0.245154768,-0.282828345,-0.193297969,-0.209817125,-0.19251881,-0.409488144,-0.2525644,-0.257458948,-0.244668406,-0.269612739,-0.29075934,-0.2042635,-0.195214631,-0.213248782
-0.239324006,-0.251009185,-0.241398438,-0.276124938,-0.181732148,-0.207722363,-0.19288179,-0.411611913,-0.24755923,-0.244713475,-0.240514274,-0.259871916,-0.280585597,-0.205196887,-0.196863181,-0.207925543
-0.254193896,-0.23938993,-0.25835913,-0.24697917,-0.177977238,-0.211651293,-0.184466985,-0.424510196,-0.246040942,-0.262717717,-0.256012695,-0.267168768,-0.28922596,-0.201142581,-0.203005735,-0.21075385
-0.247558834,-0.27673984,-0.268114685,-0.200623008,-0.160683427,-0.187108034,-0.207250499,-0.465371899,-0.204374841,-0.26998979,-0.270074287,-0.286827317,-0.271323553,-0.21464322,-0.19516074,-0.243653027
-0.265117449,-0.242302456,-0.233838318,-0.295768553,-0.141190548,-0.189117716,-0.19979711,-0.4759604,-0.289443376,-0.245067772,-0.241342324,-0.248196399,-0.255714227,-0.201726542,-0.20732662,-0.254250157
-0.253664095,-0.242592892,-0.261226713,-0.260145816,-0.18056526,-0.209404881,-0.203884412,-0.421093739,-0.249722022,-0.252687995,-0.260263151,-0.268019735,-0.269439547,-0.20143764,-0.207904268,-0.246929344
-0.258165788,-0.252175088,-0.253829193,-0.24572995,-0.184916669,-0.20689804,-0.213192961,-0.400380243,-0.252061314,-0.249264789,-0.254873188,-0.257532086,-0.264051776,-0.200015119,-0.190968493,-0.239846294
-0.246555455,-0.239799214,-0.260210413,-0.214243261,-0.131443115,-0.194371461,-0.191587489,-0.499398285,-0.246352593,-0.240352975,-0.257427357,-0.214831561,-0.25009145,-0.201274407,-0.203246147,-0.265658303
-0.248891844,-0.255895988,-0.242819781,-0.238176168,-0.143599481,-0.17872831,-0.203277677,-0.482054526,-0.247652634,-0.252991405,-0.27225429,-0.237845451,-0.267637486,-0.201438728,-0.185033785,-0.243046879
-0.247250586,-0.240834171,-0.252698546,-0.247492732,-0.158206029,-0.201560486,-0.191466428,-0.44694039,-0.252534162,-0.250959254,-0.272879535,-0.235847269,-0.266832315,-0.207216339,-0.20058515,-0.230573318
-0.249186912,-0.249391471,-0.251006304,-0.267802793,-0.184226349,-0.184668008,-0.209794628,-0.465229536,-0.248649804,-0.24442568,-0.257947764,-0.268172473,-0.28897431,-0.201319018,-0.192416072,-0.251460118
-0.252254209,-0.254018598,-0.246346417,-0.249646423,-0.1774866,-0.202775165,-0.202298596,-0.432202879,-0.25186807,-0.235476905,-0.236826864,-0.249692958,-0.278557316,-0.204495957,-0.211724783,-0.239418853
-0.244861114,-0.266709662,-0.249437098,-0.238124492,-0.136861039,-0.208539842,-0.19337224,-0.502895832,-0.228154199,-0.237983569,-0.237529384,-0.269784991,-0.237042478,-0.213889222,-0.214341729,-0.307071949
-0.229444508,-0.246899231,-0.244171881,-0.312877267,-0.139823799,-0.199702518,-0.191163387,-0.451821046,-0.238230175,-0.241834282,-0.24761631,-0.295756122,-0.248204312,-0.191073133,-0.208464896,-0.241910324
-0.212236691,-0.22594257,-0.238407956,-0.319265684,-0.147267722,-0.191533471,-0.198787378,-0.469173423,-0.246611763,-0.237036537,-0.264236688,-0.249778014,-0.266376707,-0.189983776,-0.204985509,-0.242333729
-0.307776514,-0.267536624,-0.284655094,-0.124200028,-0.166131679,-0.208774921,-0.200249476,-0.451919767,-0.256845974,-0.250458986,-0.273982998,-0.23032471,-0.257039357,-0.21002034,-0.189695523,-0.263605683
-0.252653536,-0.265969204,-0.229958558,-0.2440803,-0.160480029,-0.190823688,-0.188474766,-0.501581651,-0.258853623,-0.242499591,-0.238708992,-0.234872018,-0.276236264,-0.193753274,-0.202542737,-0.261607431
-0.26498711,-0.243204896,-0.261863073,-0.247755488,-0.15882504,-0.198980172,-0.201298648,-0.447559324,-0.260039617,-0.260960907,-0.257759147,-0.257578009,-0.258311881,-0.206763148,-0.203812103,-0.24809663
-0.253613867,-0.257563522,-0.247186757,-0.252023874,-0.173764827,-0.211885996,-0.200797697,-0.420112757,-0.24873228,-0.251883673,-0.25304952,-0.261441651,-0.263245223,-0.19538068,-0.202917539,-0.2437128
-0.250317018,-0.252085522,-0.258238507,-0.250805255,-0.168438348,-0.205530344,-0.203362108,-0.442016693,-0.240526215,-0.231968403,-0.271773172,-0.270685835,-0.258637885,-0.193686267,-0.186371057,-0.252519985
-0.264110876,-0.253999591,-0.244307416,-0.259241988,-0.181826674,-0.206110191,-0.182540704,-0.476400748,-0.265599892,-0.246089757,-0.225080686,-0.255367871,-0.289329259,-0.195682672,-0.192096373,-0.25810439
