Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naive,,,,Corrected,,,,Naive,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.162139423,-0.225867523,-0.207776515,-0.393951112,-0.111535844,-0.173571349,-0.217038971,-0.425868596,-0.231829718,-0.275681603,-0.2123488,-0.279388082,-0.213601308,-0.178809369,-0.176871995,-0.235858129
-0.242154865,-0.259447095,-0.230003845,-0.219839766,-0.198556411,-0.259537593,-0.175353021,-0.413892014,-0.31527337,-0.306187242,-0.266317277,-0.198891266,-0.269756635,-0.224725549,-0.192785054,-0.278795038
-0.269312378,-0.24956937,-0.245991059,-0.258026961,-0.185409693,-0.21738695,-0.232970433,-0.268154029,-0.289690495,-0.235710934,-0.298145569,-0.232210642,-0.218579819,-0.17756006,-0.179988027,-0.210721695
-0.262967093,-0.232058692,-0.263517567,-0.212755108,-0.137511414,-0.212526908,-0.214760074,-0.395132036,-0.262143059,-0.193760383,-0.252086948,-0.200245974,-0.196719379,-0.219391331,-0.198269471,-0.272305409
-0.188771443,-0.229591678,-0.213938858,-0.26298044,-0.180444323,-0.218269241,-0.216461091,-0.383490736,-0.244965976,-0.27699352,-0.223068253,-0.187195117,-0.238047759,-0.191603221,-0.202117098,-0.266739204
-0.267204028,-0.276132443,-0.272013106,-0.196632505,-0.010562079,-0.17485361,-0.166667098,-0.597688294,-0.213086371,-0.247793687,-0.293763038,-0.302900104,-0.141586808,-0.188025254,-0.158188238,-0.317498397
-0.212063913,-0.215770763,-0.259265055,-0.322094827,-0.129082765,-0.21741105,-0.199049735,-0.453797307,-0.237904428,-0.25427023,-0.288676355,-0.271716708,-0.204716762,-0.211590546,-0.219323424,-0.291143186
-0.23308736,-0.249235061,-0.242547635,-0.363457195,-0.131693559,-0.188645591,-0.209435426,-0.481049554,-0.230234422,-0.235177871,-0.242849964,-0.331693432,-0.231467065,-0.20441552,-0.221003209,-0.29048196
-0.253361566,-0.249602377,-0.232234687,-0.344812393,-0.160334211,-0.178127996,-0.201996934,-0.439905531,-0.281333029,-0.262757809,-0.253620893,-0.282791088,-0.2886598,-0.194498853,-0.219971576,-0.195558657
-0.211844987,-0.218574286,-0.236874883,-0.363127579,-0.148467342,-0.172689511,-0.220419421,-0.398468081,-0.26284627,-0.253766436,-0.246146926,-0.252669995,-0.248433221,-0.165897095,-0.235724633,-0.232116394
-0.284468508,-0.220144581,-0.284407572,-0.246842969,-0.176501498,-0.172064966,-0.277080469,-0.340943758,-0.287295002,-0.268101108,-0.244921931,-0.236386071,-0.21488189,-0.175467784,-0.217306766,-0.258699439
-0.305081431,-0.247664129,-0.299068201,-0.226657899,-0.149753444,-0.238433519,-0.214039239,-0.429824045,-0.252377613,-0.265809301,-0.24295425,-0.322820807,-0.171115713,-0.205955105,-0.209529682,-0.342212476
-0.273110945,-0.232486828,-0.247411446,-0.229005895,-0.084815104,-0.164958335,-0.192693402,-0.446982935,-0.304536613,-0.270205175,-0.260087078,-0.189178468,-0.223224189,-0.188237378,-0.174839685,-0.20469416
-0.250369155,-0.210141687,-0.273467723,-0.285155498,-0.090257322,-0.191159217,-0.172699691,-0.49451561,-0.277459016,-0.190755523,-0.268561939,-0.250318863,-0.216049369,-0.23316463,-0.182855577,-0.260336947
-0.285715431,-0.306647311,-0.213786555,-0.124283637,-0.139977056,-0.173033777,-0.208941989,-0.442156475,-0.25657045,-0.24886352,-0.214298234,-0.189485815,-0.258631657,-0.220919298,-0.190053931,-0.229177444
-0.225584294,-0.273836642,-0.230718989,-0.285312501,-0.138706131,-0.192650832,-0.193361487,-0.543728658,-0.205387399,-0.2285577,-0.210550418,-0.302847515,-0.26072421,-0.193152989,-0.213591826,-0.280115126
-0.222124206,-0.231304561,-0.22268726,-0.358788895,-0.152013582,-0.209178964,-0.20588886,-0.463077627,-0.287053882,-0.252986227,-0.271388179,-0.245297644,-0.22735741,-0.207000179,-0.208868547,-0.29685085
-0.214212546,-0.213058077,-0.292441455,-0.346722322,-0.123067405,-0.217810225,-0.189964566,-0.460721134,-0.193962168,-0.249312712,-0.258088211,-0.341572999,-0.20523135,-0.196093077,-0.202062356,-0.294064163
-0.245095932,-0.219378464,-0.231284768,-0.241515285,-0.125127053,-0.187556701,-0.201166782,-0.505621375,-0.313332773,-0.214252471,-0.288503013,-0.11836739,-0.234787181,-0.184594275,-0.222446332,-0.276144818
-0.32235946,-0.25383239,-0.299332793,-0.185226863,-0.16475473,-0.226887468,-0.208227658,-0.471248202,-0.273779372,-0.241131145,-0.27618702,-0.255926853,-0.22083278,-0.212694563,-0.206200148,-0.347983343
-0.266611774,-0.219132212,-0.280334139,-0.222008574,-0.122928152,-0.164202914,-0.189548583,-0.463250412,-0.260600913,-0.259308935,-0.241485244,-0.250726238,-0.262830839,-0.184384702,-0.173167802,-0.19036057
-0.263880037,-0.227131316,-0.267039885,-0.208020997,-0.133354376,-0.197978558,-0.187660574,-0.389079678,-0.28228751,-0.253513881,-0.268323429,-0.190381276,-0.242168671,-0.207523694,-0.201498424,-0.192866207
-0.325923904,-0.279281461,-0.272303835,-0.105559999,-0.128902156,-0.210404815,-0.200417359,-0.427034201,-0.269514985,-0.258552249,-0.242414462,-0.234133339,-0.210264185,-0.189930034,-0.199907952,-0.262519154
-0.251457878,-0.250274867,-0.243769662,-0.245641495,-0.127945902,-0.193330786,-0.180806815,-0.39863184,-0.253142453,-0.239817055,-0.233461298,-0.228360256,-0.245384157,-0.191749182,-0.206118518,-0.176600683
-0.22044149,-0.25253351,-0.229502596,-0.305488425,-0.178695161,-0.20198238,-0.21623193,-0.353288298,-0.240812767,-0.236180662,-0.219479953,-0.252470317,-0.26846166,-0.194741114,-0.22345298,-0.199672746
-0.279404235,-0.256692667,-0.264101981,-0.27779085,-0.122075942,-0.185813478,-0.18901536,-0.488122415,-0.269588021,-0.213684279,-0.325729406,-0.289949059,-0.253636382,-0.209347093,-0.210111088,-0.2534072
-0.196616805,-0.247601175,-0.227672291,-0.361290907,-0.105080084,-0.191355288,-0.177190592,-0.53930953,-0.208857367,-0.243237327,-0.213263492,-0.325343219,-0.232512109,-0.187113726,-0.177342079,-0.275283252
-0.292614246,-0.282636989,-0.259305495,-0.168298909,-0.180441848,-0.20484347,-0.208109385,-0.436495172,-0.248886172,-0.284208867,-0.223864967,-0.263230203,-0.26761677,-0.209881148,-0.175391723,-0.254181368
-0.298510887,-0.252340849,-0.253446542,-0.230083963,-0.22674658,-0.249132662,-0.205444798,-0.338828444,-0.304298674,-0.213337563,-0.267494503,-0.204089431,-0.260078567,-0.229192466,-0.191020353,-0.270166711
-0.208264983,-0.245931541,-0.212976817,-0.363499396,-0.023701236,-0.19937295,-0.154799728,-0.565522099,-0.247119457,-0.218730868,-0.209637284,-0.255550285,-0.146465154,-0.170126173,-0.183101337,-0.32183903
-0.275543933,-0.286771263,-0.239283343,-0.197493808,-0.181201769,-0.240500378,-0.202234903,-0.365339341,-0.240508168,-0.265868481,-0.216700817,-0.260265126,-0.216650676,-0.16926112,-0.192493781,-0.298553732
-0.215535172,-0.241833864,-0.213392746,-0.368472555,-0.181318089,-0.200808807,-0.193770787,-0.386339889,-0.260350625,-0.266157957,-0.25129993,-0.289043711,-0.287088938,-0.20427103,-0.221016945,-0.202414552
-0.289020422,-0.251105302,-0.275583773,-0.139502224,-0.132030935,-0.205158434,-0.19728024,-0.446481926,-0.257258735,-0.238299143,-0.251657587,-0.220350675,-0.221501389,-0.236680816,-0.197367018,-0.276683074
-0.263546202,-0.265703113,-0.224712321,-0.183838363,-0.123128167,-0.179994271,-0.202268483,-0.510588826,-0.267323981,-0.272141063,-0.21571016,-0.209489837,-0.23512398,-0.223566325,-0.198140768,-0.288096133
-0.189403884,-0.240254523,-0.206484135,-0.405495,-0.178313059,-0.191594044,-0.22563727,-0.462256395,-0.247934617,-0.244056386,-0.252146713,-0.286164041,-0.265629148,-0.213593657,-0.238426427,-0.295724915
-0.197621845,-0.208826251,-0.228905974,-0.308214792,-0.119222646,-0.189499172,-0.191286137,-0.40044179,-0.266806646,-0.233413172,-0.26545969,-0.226926294,-0.23258889,-0.157245528,-0.207609133,-0.195726627
-0.222367967,-0.233775905,-0.235723561,-0.283190715,-0.151924287,-0.237811853,-0.174852233,-0.411742524,-0.240811349,-0.218715521,-0.210330914,-0.238173853,-0.239902711,-0.224287859,-0.206359226,-0.253680318
-0.247308155,-0.232927106,-0.251427468,-0.299294934,-0.139630805,-0.193109233,-0.210951581,-0.411935112,-0.259788293,-0.23485579,-0.22160233,-0.261703587,-0.226719118,-0.212482709,-0.209333924,-0.245642654
-0.232989061,-0.218897085,-0.275600171,-0.300584744,-0.090262971,-0.201690431,-0.165684756,-0.478373901,-0.232821914,-0.215057697,-0.238173405,-0.26902945,-0.219843578,-0.167917682,-0.212370615,-0.228150914
-0.245467641,-0.242504794,-0.254247674,-0.25348186,-0.181103803,-0.192297927,-0.22684864,-0.354291861,-0.247497187,-0.181104375,-0.249313966,-0.227716808,-0.255140549,-0.174087216,-0.177382609,-0.202104525
-0.26271466,-0.244694579,-0.252259478,-0.20940829,-0.105043307,-0.193724953,-0.180672433,-0.576904,-0.278041046,-0.269537717,-0.237460193,-0.199257762,-0.228269693,-0.227369412,-0.220507014,-0.307737604
-0.249404401,-0.256207724,-0.234115994,-0.31508408,-0.151047871,-0.185252491,-0.200423375,-0.450769553,-0.274028453,-0.265644465,-0.262714637,-0.271130991,-0.27672698,-0.219764967,-0.192642328,-0.22049746
-0.301971782,-0.286526069,-0.237671256,-0.183018973,-0.134142142,-0.197869493,-0.197212341,-0.416844338,-0.28598001,-0.296254766,-0.220753911,-0.213427036,-0.234258969,-0.171858197,-0.20395399,-0.233309585
-0.252735388,-0.215411909,-0.264986894,-0.193053206,-0.154802743,-0.216067008,-0.16390434,-0.471767292,-0.268034857,-0.225329037,-0.21759298,-0.190861982,-0.283672136,-0.214483824,-0.182290959,-0.214278122
-0.334407051,-0.256732158,-0.26976555,-0.26989711,-0.158038734,-0.198212586,-0.220880838,-0.374652226,-0.313183559,-0.26617652,-0.226622422,-0.277488105,-0.234602933,-0.219290391,-0.177539211,-0.237097853
-0.267110642,-0.23594223,-0.238329113,-0.321637144,-0.205702827,-0.218668806,-0.207547062,-0.336621484,-0.308370334,-0.300730845,-0.259485699,-0.24723241,-0.274829905,-0.17900499,-0.216135357,-0.203473062
-0.25438495,-0.258820651,-0.223221269,-0.316875051,-0.186319724,-0.210798382,-0.223958291,-0.375529981,-0.283821758,-0.224928967,-0.250874138,-0.244825602,-0.237831392,-0.213779173,-0.184363639,-0.253763694
-0.32616236,-0.262805071,-0.274355819,-0.132051708,-0.118515576,-0.206104774,-0.168185695,-0.481424985,-0.290635214,-0.255557835,-0.228012737,-0.194013668,-0.230960097,-0.18469215,-0.185416267,-0.256357002
-0.230425434,-0.24704132,-0.22643977,-0.237418248,-0.105016118,-0.202226259,-0.182086292,-0.378150199,-0.252448908,-0.234310085,-0.254686226,-0.20874839,-0.205891757,-0.205026882,-0.19211226,-0.209614849
-0.26071131,-0.224016483,-0.236198012,-0.281204828,-0.044599449,-0.180487305,-0.189441604,-0.516328274,-0.318242001,-0.200540698,-0.208060188,-0.168044772,-0.158306798,-0.172393673,-0.149231218,-0.288359433
-0.222133119,-0.21879901,-0.21407049,-0.382807171,-0.026946679,-0.183844933,-0.179828155,-0.507455803,-0.314575093,-0.270316022,-0.240323106,-0.22140856,-0.151556154,-0.185620226,-0.205183304,-0.261309616
-0.277254172,-0.29190595,-0.211958449,-0.214610045,-0.113963036,-0.174873752,-0.193940467,-0.552236579,-0.275432194,-0.288354053,-0.205321887,-0.210009426,-0.235087415,-0.166652214,-0.201073441,-0.279614421
-0.210762327,-0.246377114,-0.239574351,-0.29045796,-0.073716143,-0.189306025,-0.151915407,-0.606222624,-0.211423226,-0.257813635,-0.281926652,-0.29256054,-0.232567794,-0.146520755,-0.176937159,-0.279673602
-0.126039749,-0.234868694,-0.215724562,-0.328841032,-0.083883686,-0.185920075,-0.174574049,-0.505042328,-0.157757365,-0.228279386,-0.226618765,-0.270729987,-0.211751497,-0.191802609,-0.187362038,-0.252252668
-0.280005399,-0.259341684,-0.280087361,-0.244392014,-0.077242522,-0.169594437,-0.182811464,-0.570778889,-0.221565847,-0.254138595,-0.219036265,-0.305866019,-0.221442199,-0.156447989,-0.223215294,-0.287462621
-0.203703216,-0.226052821,-0.242272434,-0.380496968,-0.224759328,-0.233989315,-0.212906464,-0.304191949,-0.238627079,-0.250418027,-0.259247461,-0.309965534,-0.270146345,-0.206378945,-0.210988499,-0.233165248
-0.213340819,-0.204319385,-0.275062401,-0.215698791,-0.165127296,-0.211939005,-0.198648754,-0.405566216,-0.233207296,-0.212077545,-0.24605463,-0.205403838,-0.255025696,-0.198952768,-0.22119515,-0.231682956
-0.234914729,-0.269449416,-0.23823941,-0.272691932,-0.188738671,-0.211941279,-0.216713827,-0.377422657,-0.238217422,-0.248121311,-0.27883352,-0.252223074,-0.253369786,-0.185144364,-0.213147823,-0.247463717
-0.307914127,-0.270032128,-0.269040473,-0.208481782,-0.20732489,-0.229241428,-0.204310117,-0.300915783,-0.264791705,-0.251294442,-0.310453962,-0.284039876,-0.271976242,-0.215499835,-0.206982689,-0.197099659
-0.186621063,-0.217372627,-0.244826609,-0.343462247,-0.140708493,-0.19652331,-0.202811045,-0.498582293,-0.223634132,-0.22305197,-0.256944755,-0.282475301,-0.243261468,-0.185903309,-0.21118259,-0.286097873
-0.237843291,-0.241731398,-0.234502696,-0.284575707,-0.121929014,-0.167588424,-0.193764071,-0.507825329,-0.258815907,-0.215280649,-0.238708004,-0.234726998,-0.27371487,-0.218864159,-0.202300673,-0.217106021
-0.261702987,-0.260470817,-0.267396091,-0.200820649,-0.131721426,-0.1812806,-0.192811484,-0.452256289,-0.248907896,-0.266406664,-0.312056357,-0.264483023,-0.252619545,-0.199612086,-0.1737504,-0.222499329
-0.2859766,-0.296150715,-0.244976775,-0.283281239,-0.176685427,-0.202251416,-0.189973458,-0.409738464,-0.233129907,-0.283456137,-0.248668709,-0.336684998,-0.301264178,-0.2281867,-0.218344032,-0.1910118
-0.240684075,-0.2037354,-0.268870983,-0.291078848,-0.078440146,-0.178283563,-0.206351866,-0.508989222,-0.270591787,-0.208522963,-0.256132451,-0.229092544,-0.171406733,-0.205686218,-0.201051416,-0.315948677
-0.242005585,-0.243604942,-0.233035219,-0.236707239,-0.150127931,-0.175799312,-0.22031198,-0.383493162,-0.26390549,-0.256398772,-0.233062423,-0.204032795,-0.246713067,-0.182106267,-0.189107933,-0.209227939
-0.379189637,-0.294331972,-0.317812841,-0.142363681,-0.083113976,-0.190714725,-0.15818844,-0.415440435,-0.240923988,-0.25403689,-0.283787594,-0.356349342,-0.227192228,-0.190600557,-0.196494897,-0.170378027
-0.214604168,-0.255430628,-0.247035454,-0.221872825,-0.113029075,-0.213036376,-0.164633905,-0.458555085,-0.192043921,-0.22819698,-0.227515189,-0.258728435,-0.233100315,-0.205964943,-0.218564385,-0.232024129
-0.158515583,-0.187805688,-0.24815775,-0.443119222,-0.111311126,-0.210735681,-0.17416743,-0.486709387,-0.221927082,-0.281366465,-0.216811951,-0.302819117,-0.221523125,-0.199419255,-0.15084216,-0.284117076
-0.258230415,-0.26717138,-0.250478766,-0.241260101,-0.126382336,-0.196378576,-0.18829836,-0.483734796,-0.250735689,-0.244039745,-0.27296266,-0.246646407,-0.237599964,-0.209608067,-0.227667524,-0.27189767
-0.300585328,-0.230641537,-0.296807044,-0.199681255,-0.154417977,-0.218061044,-0.200094523,-0.421552913,-0.277510144,-0.268089909,-0.308714549,-0.26059127,-0.222364056,-0.196894231,-0.199744574,-0.283132172
-0.302666083,-0.258187852,-0.265824311,-0.167199109,-0.187834122,-0.223652677,-0.216895077,-0.305852794,-0.29143559,-0.281188777,-0.249153475,-0.208516583,-0.252954842,-0.20555125,-0.20511046,-0.20021791
-0.296399661,-0.277711813,-0.267812416,-0.172598061,-0.082823652,-0.202365454,-0.185057606,-0.404518682,-0.262903124,-0.282694607,-0.273033909,-0.246982372,-0.170942243,-0.195221667,-0.184505587,-0.215857085
-0.319314279,-0.291880336,-0.253776406,-0.128640352,-0.153414917,-0.189781815,-0.177810002,-0.513883551,-0.29101943,-0.278700205,-0.280350761,-0.221810266,-0.309368383,-0.206044352,-0.19689061,-0.214006807
-0.263361022,-0.270739494,-0.220830379,-0.226167281,-0.045192154,-0.173307395,-0.175056638,-0.520481325,-0.279349595,-0.258704392,-0.252499193,-0.218433549,-0.183220145,-0.192944785,-0.170458098,-0.253738395
-0.324663015,-0.298954559,-0.24443593,-0.098059002,-0.097640922,-0.15578166,-0.194865929,-0.545606946,-0.281864234,-0.285135136,-0.252722117,-0.216438896,-0.252393751,-0.22447147,-0.171315049,-0.243011497
-0.301703181,-0.250221584,-0.2806426,-0.178124866,-0.14509801,-0.20455334,-0.173721754,-0.397164502,-0.290778052,-0.268045775,-0.27863149,-0.186425962,-0.279271748,-0.188143137,-0.197972386,-0.171292351
-0.143164689,-0.204486805,-0.253240249,-0.337391224,-0.188197346,-0.220340964,-0.185285427,-0.318423187,-0.171698894,-0.256106742,-0.223847457,-0.282121529,-0.276540993,-0.190662233,-0.173309649,-0.167268724
-0.307310283,-0.267155675,-0.25267686,-0.099660397,-0.155508528,-0.190914815,-0.209661989,-0.397891089,-0.289140086,-0.245424682,-0.233286431,-0.126122498,-0.252434267,-0.166787965,-0.192753058,-0.217431995
-0.288643267,-0.278359059,-0.249171594,-0.160085552,-0.094450083,-0.165462626,-0.198947873,-0.529680377,-0.266718033,-0.23710985,-0.269263173,-0.20535855,-0.221575158,-0.191678754,-0.196272097,-0.277835767
-0.172733589,-0.209013187,-0.261508078,-0.339645542,-0.201117799,-0.185633142,-0.227638432,-0.387421204,-0.191092669,-0.196938273,-0.251766372,-0.299540117,-0.295712614,-0.218163505,-0.212285062,-0.21676133
-0.217419067,-0.228685958,-0.257042787,-0.351557308,-0.125817719,-0.188674594,-0.190343421,-0.497848502,-0.2494892,-0.267273545,-0.281823026,-0.295427066,-0.242238563,-0.157938118,-0.186128143,-0.275284353
-0.219380502,-0.248254467,-0.237430749,-0.22457021,-0.154261676,-0.214455278,-0.189435581,-0.416040735,-0.222592817,-0.235437501,-0.237881579,-0.237848201,-0.246838088,-0.185159503,-0.186536051,-0.228141024
-0.228597804,-0.247711684,-0.251817622,-0.304312118,-0.09059393,-0.165631432,-0.201334509,-0.422032881,-0.230057611,-0.25550921,-0.267574519,-0.295730869,-0.215625846,-0.20658207,-0.187513888,-0.194994223
-0.340470384,-0.248911806,-0.272435964,-0.150543779,-0.131674022,-0.168679705,-0.221573838,-0.460655459,-0.350251909,-0.246346684,-0.302988391,-0.142870265,-0.235321564,-0.179406858,-0.186155931,-0.276440974
-0.30066683,-0.248406149,-0.251988077,-0.28382734,-0.078278004,-0.161969875,-0.183798553,-0.485449877,-0.316042029,-0.259515012,-0.290481083,-0.265375115,-0.228324239,-0.190931026,-0.172188331,-0.208102964
-0.183145879,-0.199228676,-0.243364271,-0.451092623,-0.11689809,-0.185651781,-0.202656201,-0.420290774,-0.233779721,-0.231765646,-0.237779644,-0.305361424,-0.224745057,-0.17632934,-0.157959891,-0.22317458
-0.33769988,-0.272726225,-0.285103096,-0.140882718,-0.117715024,-0.204688542,-0.166653279,-0.465096963,-0.296627787,-0.257150484,-0.26800158,-0.216949853,-0.247412588,-0.204816364,-0.137766696,-0.234162235
-0.309335605,-0.289620054,-0.24748419,-0.270306508,-0.176927687,-0.218706991,-0.198587788,-0.361517888,-0.296860631,-0.271503711,-0.307438745,-0.283619987,-0.260054924,-0.215325265,-0.188075223,-0.209803362
-0.265604123,-0.238538134,-0.281549863,-0.194965902,-0.136370482,-0.214903234,-0.193337855,-0.413515497,-0.23594339,-0.237125941,-0.223179304,-0.23968314,-0.226768959,-0.189551811,-0.205742882,-0.24649782
-0.290268461,-0.266805324,-0.252682416,-0.22618118,-0.171999679,-0.206355314,-0.222294183,-0.405036279,-0.281995186,-0.260301977,-0.262799329,-0.264517143,-0.234646973,-0.207471711,-0.208833471,-0.270703062
-0.256422622,-0.226717729,-0.277520351,-0.251838528,-0.058424942,-0.158903112,-0.207434549,-0.4975418,-0.257971382,-0.235492695,-0.28821513,-0.272409556,-0.177924292,-0.176664612,-0.180287118,-0.268887622
-0.29303682,-0.25885124,-0.285766394,-0.126601109,-0.082107649,-0.19279636,-0.177032296,-0.552837532,-0.242732164,-0.243606996,-0.235301546,-0.220725551,-0.204377832,-0.19125542,-0.174820999,-0.293988408
-0.258004524,-0.269608161,-0.24295103,-0.166077091,-0.133319594,-0.225144406,-0.192770595,-0.460272757,-0.243913894,-0.243566932,-0.218899878,-0.195363958,-0.197897017,-0.192684001,-0.181380734,-0.31815615
-0.250494608,-0.265766092,-0.26122237,-0.323642684,-0.144602679,-0.182804012,-0.198878494,-0.421465748,-0.212442068,-0.223756925,-0.261261888,-0.340429958,-0.270742623,-0.224018619,-0.187507171,-0.189785747
-0.255317944,-0.215747783,-0.269107884,-0.241135562,-0.160617867,-0.217392388,-0.197551556,-0.373602622,-0.273495011,-0.224651052,-0.256375555,-0.214583225,-0.239693071,-0.20254143,-0.174114986,-0.222962503
-0.244767677,-0.257688495,-0.243150276,-0.281989541,-0.08698221,-0.177375181,-0.198926407,-0.514187407,-0.252277034,-0.276505119,-0.259252459,-0.238575347,-0.188628116,-0.190076414,-0.193917209,-0.29505343
-0.217979146,-0.224787931,-0.27444357,-0.275505598,-0.102593249,-0.218580907,-0.191422069,-0.496891816,-0.228215013,-0.28681352,-0.29351375,-0.258868528,-0.179949297,-0.177537305,-0.202690241,-0.337297377
-0.356950085,-0.292233069,-0.260975052,-0.235272808,-0.065918556,-0.18398999,-0.20690725,-0.456604773,-0.315407623,-0.261309022,-0.255086602,-0.296608219,-0.16000328,-0.172063436,-0.198229372,-0.286285578
-0.367691343,-0.300074327,-0.278160444,-0.124104275,-0.117771428,-0.188383202,-0.198143737,-0.583192417,-0.299415962,-0.332767748,-0.297573163,-0.270316958,-0.221016479,-0.217356075,-0.172078382,-0.336574571
-0.200414263,-0.256669287,-0.217113133,-0.254035086,-0.156668978,-0.200860607,-0.213788354,-0.376910908,-0.226206274,-0.254594286,-0.213407681,-0.191180867,-0.230563367,-0.159778207,-0.242921292,-0.239914708
-0.265230553,-0.258930036,-0.249663833,-0.234172439,-0.194727556,-0.215133211,-0.236474342,-0.322756113,-0.264724492,-0.264676069,-0.237341811,-0.237488361,-0.228479388,-0.205156355,-0.211763206,-0.230153236
-0.263589074,-0.2567603,-0.249293826,-0.248161246,-0.118159803,-0.196442416,-0.182255652,-0.415359272,-0.252302871,-0.24712235,-0.23202441,-0.254343751,-0.237908489,-0.211229865,-0.210892287,-0.217502732
-0.220974604,-0.220177187,-0.245063179,-0.256141591,-0.125756987,-0.185854216,-0.19517808,-0.396867795,-0.257654556,-0.271006581,-0.219799047,-0.195860563,-0.257119207,-0.213079432,-0.209061492,-0.186803884
-0.292602923,-0.239209096,-0.30702777,-0.157084651,-0.064675645,-0.176133352,-0.16466079,-0.536826533,-0.231360575,-0.255664801,-0.245462108,-0.269413254,-0.220278027,-0.203066243,-0.184769895,-0.235282328
-0.277031813,-0.258485092,-0.27175767,-0.16474506,-0.155662196,-0.176355488,-0.211412069,-0.48871964,-0.236824677,-0.253702823,-0.248467748,-0.236968315,-0.259393786,-0.145154869,-0.182765945,-0.267427803
-0.271464979,-0.263328209,-0.254402978,-0.2327,-0.133758145,-0.190985058,-0.198339514,-0.502144231,-0.255991629,-0.250798275,-0.251675007,-0.266863852,-0.241389629,-0.213105289,-0.162710163,-0.286171075
-0.243198662,-0.237049501,-0.253306226,-0.313767925,-0.159518039,-0.16022872,-0.205082342,-0.451667865,-0.239579242,-0.225578361,-0.222505504,-0.301160891,-0.303305908,-0.234242367,-0.204337909,-0.188844848
-0.236841081,-0.246423362,-0.249305019,-0.255354297,-0.16809981,-0.204405121,-0.213966635,-0.428523811,-0.229500269,-0.20940744,-0.214724372,-0.254395673,-0.253090659,-0.231196031,-0.207484473,-0.265632253
-0.235827248,-0.241125996,-0.255754955,-0.258254212,-0.160735815,-0.232023915,-0.155820795,-0.384719335,-0.235972197,-0.239967106,-0.2112827,-0.244075139,-0.272410752,-0.216985372,-0.214126974,-0.186300197
-0.233433643,-0.235821634,-0.262092342,-0.260587155,-0.165125705,-0.224508924,-0.194882444,-0.440250421,-0.231861733,-0.224387373,-0.247635086,-0.265871361,-0.242274253,-0.21175011,-0.209028213,-0.283584303
-0.242058276,-0.236557366,-0.257067505,-0.17149281,-0.093613427,-0.182715814,-0.158648212,-0.529417907,-0.234101437,-0.213973285,-0.230135366,-0.200398171,-0.264190693,-0.211109885,-0.181641705,-0.213993425
-0.258704426,-0.221173215,-0.262023613,-0.239715298,-0.157599307,-0.202774696,-0.200540738,-0.423600428,-0.287080034,-0.259734925,-0.271757312,-0.218094469,-0.254821565,-0.191904371,-0.215210328,-0.240721596
-0.232544208,-0.258344067,-0.21291224,-0.330754952,-0.189539512,-0.225542051,-0.214136755,-0.427561978,-0.272073971,-0.243325645,-0.270229469,-0.253047586,-0.234558256,-0.198117993,-0.166434146,-0.288709727
-0.265127906,-0.252553955,-0.251359176,-0.210299126,-0.120694205,-0.184368457,-0.211737525,-0.409066269,-0.248966571,-0.219069811,-0.210514479,-0.218964939,-0.216091039,-0.184382361,-0.20906889,-0.228233755
-0.43252276,-0.289710056,-0.30487454,0.0201653747604035,-0.120835436,-0.179487308,-0.202919476,-0.479226976,-0.366965235,-0.28455608,-0.337723396,-0.15435518,-0.231859607,-0.210695337,-0.175642599,-0.260874926
-0.219684581,-0.223698895,-0.262855063,-0.300658077,-0.156868757,-0.202404209,-0.213233955,-0.382540208,-0.227574591,-0.26868994,-0.276905489,-0.296770196,-0.23856447,-0.197496267,-0.204126674,-0.250307646
-0.248106945,-0.258164457,-0.218956728,-0.279900309,-0.086167302,-0.187322006,-0.190960456,-0.435942402,-0.273843227,-0.261360777,-0.254354624,-0.24288481,-0.202157711,-0.204529624,-0.209315475,-0.233084247
-0.19654774,-0.259040396,-0.220374003,-0.363772016,-0.132122643,-0.19606156,-0.173897937,-0.541519202,-0.206982778,-0.206754733,-0.218172971,-0.30255563,-0.259992793,-0.203997762,-0.136350151,-0.276158791
-0.258653229,-0.27571552,-0.235608035,-0.248074098,-0.259678029,-0.207933188,-0.251292207,-0.352584203,-0.231899485,-0.249088175,-0.209148159,-0.288313715,-0.312156437,-0.212879245,-0.231523134,-0.249184075
-0.183238823,-0.227093837,-0.216382451,-0.408949414,-0.169071135,-0.211748589,-0.192314044,-0.453142605,-0.249649827,-0.253934489,-0.256303472,-0.288005266,-0.272523231,-0.208965028,-0.198298215,-0.251362553
-0.18997003,-0.244041593,-0.21447872,-0.270916738,-0.079410897,-0.167046677,-0.202138469,-0.576814421,-0.237125607,-0.258166559,-0.242534554,-0.213445659,-0.203636504,-0.178307936,-0.189750077,-0.31806852
-0.318271138,-0.246029755,-0.307362924,-0.265557461,-0.088135154,-0.163779958,-0.18861512,-0.609180438,-0.268317013,-0.268272332,-0.274616456,-0.318148341,-0.235890131,-0.21153007,-0.207654799,-0.307341378
-0.187651655,-0.212585522,-0.228522508,-0.374346064,-0.072339831,-0.162142455,-0.171166136,-0.615865014,-0.247126534,-0.212878762,-0.231343994,-0.261366422,-0.244112763,-0.213545025,-0.18871005,-0.277611863
